gene,glioma_mean,cohens_d,dep_fdr,glioma_dep_fraction,pan_ess_fraction,is_common_essential,archetype,sl_effect,sl_n_contexts,sl_best_context,sl_context_type,is_SL_partner_of_lost_TSG,lost_TSG_partner,sc_malignant_specificity,sc_tme_dominated_flag,sc_malignant_mean,sc_measured,sc_compartment,sc_specificity_tier,tcga_vs_normal_log2fc,tcga_pct_over_normal,tcga_gbm_median_log2tpm,safety_composite,safety_vital_organ,safety_brain_bulk,safety_brain_neuron,gtex_brain_max,lake_neuron_max,cns_high_risk,vital_high_risk,min_subgroup_n,tractability_score,novelty_score,has_inhibitor_moa,chembl_action_types,chembl_n_potent,dgidb_n_drugs,ot_drug_count,ot_sm_approved_drug,uniprot_kinase,uniprot_enzyme,uniprot_membrane,uniprot_loc,f_dep_selectivity,f_dep_breadth,f_pan_ess_penalty,f_sl_strength,f_sl_breadth,f_sc_specificity,f_sc_tme_penalty,f_tumor_enrichment,f_tumor_prevalence,f_safety,f_tractability,f_novelty,cat_dependency,cat_selectivity,cat_synthetic_lethality,cat_tumor_specificity,cat_tumor_enrichment,cat_therapeutic_window,cat_tractability,baseline_composite,expert_composite,novelty_tier,novelty_corrected,is_dependency_poscontrol,rank_full,sl_effect_v1,sl_n_contexts_v1,sl_expr_partner,sl_expr_cohens_d,sl_expr_reported,expert_composite_v1,sl_source,rank_all,is_gbm_oncogene_control
RPL26L1,-0.4977492838540688,-0.41702361131148,0.0265378070314644,0.4583333333333333,0.3217317487266553,False,subset-dep,0.3105183163379105,1,MTAP_del,passenger-del(PRMT5-axis),False,,-0.0818009735749583,False,0.3115987947697784,True,tumor-cell-expressed,not-TME-dominated-weak,1.9232499999999997,0.9934640522875816,6.2242,0.7043580683156655,0.568904593639576,0.6713780918727915,0.872791519434629,19.8952,0.0254808014199075,False,False,33,0.0,1.0,False,,0,0,0,False,False,False,False,,0.3321554770318021,0.4583333333333333,0.6782682512733447,0.2024364908998291,0.25,0.316546762589928,1.0,0.8586572438162544,0.9934640522875816,0.7043580683156655,0.0,1.0,0.3952444051825677,0.6782682512733447,0.22621824544991453,0.6582733812949639,0.926060648051918,0.7043580683156655,0.0,0.5126318570811963,0.4658504174309682,novel,1.0,False,96,0.3105183163379105,1,,0.0,,0.4658504174309681,genotype,98,False
CCT6A,-1.8334211908788391,-0.6822496045393389,1.582538515850566e-06,1.0,0.99830220713073,True,pan-glioma-dep,0.0,0,,,False,,0.2553605487008751,False,0.8335029595622953,True,tumor-cell-expressed,confirmed-malignant-enriched,1.8480499999999995,0.9869281045751634,7.5933,0.1908127208480565,0.2014134275618374,0.1378091872791519,0.2332155477031802,125.139,0.1958706324939917,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.8939929328621908,1.0,0.0016977928692699,0.0,0.0,0.9964028776978416,1.0,0.833922261484099,0.9869281045751634,0.1908127208480565,0.25,1.0,0.9469964664310955,0.0016977928692699,0.0,0.9982014388489209,0.9104251830296313,0.1908127208480565,0.25,0.4711619431467106,0.4640142022471538,novel,1.0,False,97,0.0,0,,0.0,,0.4640142022471538,none,99,False
BARD1,-0.7958257682022682,-0.4068747738633788,0.0082357706516595,0.9166666666666666,0.7971137521222411,True,pan-glioma-dep,0.0,0,,,False,,0.058687288899766,False,0.140243035338615,True,tumor-cell-expressed,not-TME-dominated-weak,3.173,1.0,2.5087,0.8680800942285041,0.9151943462897526,0.9293286219081272,0.7597173144876326,2.48902,0.0503679375512076,False,False,66,0.0,0.0,False,,0,1,0,False,False,True,False,Nucleus,0.3003533568904594,0.9166666666666666,0.2028862478777588,0.0,0.0,0.9568345323741008,1.0,0.9575971731448764,1.0,0.8680800942285041,0.0,0.0,0.608510011778563,0.2028862478777588,0.0,0.9784172661870504,0.9787985865724382,0.8680800942285041,0.0,0.5195274580920449,0.46287333909291845,novel,1.0,False,98,0.0,0,,0.0,,0.4628733390929184,none,100,False
HAUS2,-0.8619193091620576,-0.5808780278219411,0.0005574275731019,0.9861111111111112,0.9439728353140916,True,pan-glioma-dep,0.0,0,,,False,,-0.0095990995960267,False,0.0688308631682229,True,tumor-cell-expressed,not-TME-dominated-weak,1.4456000000000002,0.954248366013072,3.8788,0.7844522968197879,0.8091872791519434,0.7879858657243817,0.7561837455830389,10.6791,0.0540947694651857,False,False,71,0.0,1.0,False,,0,0,0,False,False,False,False,,0.7809187279151943,0.9861111111111112,0.0560271646859084,0.0,0.0,0.5935251798561151,1.0,0.696113074204947,0.954248366013072,0.7844522968197879,0.0,1.0,0.8835149195131528,0.0560271646859084,0.0,0.7967625899280575,0.8251807201090094,0.7844522968197879,0.0,0.4779910987222737,0.46166928124471174,novel,1.0,False,99,0.0,0,,0.0,,0.4616692812447117,none,101,False
PPP2R1A,-1.1083824372408606,-0.5441622775333287,1.2073222045370131e-06,0.9722222222222222,0.7792869269949066,False,pan-glioma-dep,0.3510646080602241,1,EGFR_amp,oncogene-amp,False,,0.0929809923613527,False,0.4934324198156891,True,tumor-cell-expressed,not-TME-dominated-weak,0.4946999999999999,0.5620915032679739,7.9809,0.1201413427561837,0.1908127208480565,0.0918727915194346,0.07773851590106,181.189,0.3204124154358109,True,False,70,0.25,1.0,False,,0,0,0,False,False,False,False,,0.7279151943462897,0.9722222222222222,0.2207130730050933,0.2288698720673794,0.25,0.9784172661870504,1.0,0.1766784452296819,0.5620915032679739,0.1201413427561837,0.25,1.0,0.850068708284256,0.2207130730050933,0.2394349360336897,0.9892086330935252,0.3693849742488279,0.1201413427561837,0.25,0.4341359524887966,0.4615638944216287,novel,1.0,False,101,0.3510646080602241,1,,0.0,,0.4615638944216287,genotype,102,False
ODR4,-0.4081693053076795,-0.5240624271668755,0.0003659325666209,0.2777777777777778,0.1553480475382003,False,subset-dep,0.0,0,,,False,,-0.0087966883215819,False,0.1201599037012223,True,tumor-cell-expressed,not-TME-dominated-weak,0.7311000000000001,0.6143790849673203,3.4384,0.6171967020023558,0.6643109540636043,0.6890459363957597,0.4982332155477031,19.1314,,False,False,20,0.0,1.0,False,,0,0,0,False,False,False,False,,0.6819787985865724,0.2777777777777778,0.8446519524617997,0.0,0.0,0.6115107913669064,1.0,0.2579505300353357,0.6143790849673203,0.6171967020023558,0.0,1.0,0.4798782881821751,0.8446519524617997,0.0,0.8057553956834532,0.436164807501328,0.6171967020023558,0.0,0.4548067351187302,0.4604363748974014,novel,1.0,False,102,0.0,0,,0.0,,0.4604363748974014,none,103,False
ELMO2,-0.295992769067612,-0.4702284088567706,0.0010579628675691,0.2083333333333333,0.1400679117147708,False,subset-dep,1.158,2,MTAP_del,passenger-del(PRMT5-axis),False,,-0.020640668048598,False,0.0642415125032919,True,tumor-cell-expressed,not-TME-dominated-weak,0.3458999999999994,0.4052287581699346,5.5012,0.3286219081272084,0.4946996466431095,0.2120141342756183,0.2791519434628975,83.1176,0.1738438629410732,False,False,15,0.0,1.0,False,,0,0,0,False,False,False,False,,0.5229681978798587,0.2083333333333333,0.8599320882852293,0.7549360025735207,0.5,0.5287769784172662,1.0,0.1201413427561837,0.4052287581699346,0.3286219081272084,0.0,1.0,0.365650765606596,0.8599320882852293,0.6274680012867604,0.7643884892086331,0.2626850504630591,0.3286219081272084,0.0,0.404224287054761,0.4597454361119643,novel,1.0,False,172,0.3782354981649677,1,ELMO3,1.158,yes,0.4142442808806652,expression_paralog,104,False
MED11,-2.0022724525938447,-0.4914177821665755,0.0006744118846299,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.0085723206856313,False,0.115614705623052,True,tumor-cell-expressed,not-TME-dominated-weak,1.3403999999999998,0.9738562091503268,4.9213,0.67962308598351,0.5300353356890459,0.6183745583038869,0.8904593639575972,23.5019,0.022899777438376,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.6042402826855123,1.0,0.0,0.0,0.0,0.6187050359712231,1.0,0.6360424028268551,0.9738562091503268,0.67962308598351,0.25,1.0,0.8021201413427561,0.0,0.0,0.8093525179856116,0.8049493059885909,0.67962308598351,0.25,0.4780064359000669,0.45943883263790125,novel,1.0,False,103,0.0,0,,0.0,,0.4594388326379012,none,105,False
TM2D2,-0.3591310836721688,-0.4160585886552493,0.0046541028191547,0.2222222222222222,0.133276740237691,False,subset-dep,0.0,0,,,False,,-0.0043963470969519,False,0.1775094471884297,True,tumor-cell-expressed,not-TME-dominated-weak,1.7409,0.9934640522875816,5.5401,0.6796230859835101,0.6219081272084805,0.6360424028268552,0.7809187279151943,22.888,0.0469974863028335,False,False,16,0.0,1.0,False,,0,0,0,False,False,False,False,,0.3286219081272085,0.2222222222222222,0.866723259762309,0.0,0.0,0.6618705035971223,1.0,0.7968197879858657,0.9934640522875816,0.6796230859835101,0.0,1.0,0.27542206517471535,0.866723259762309,0.0,0.8309352517985611,0.8951419201367237,0.6796230859835101,0.0,0.506835083265117,0.4577290648245809,novel,1.0,False,104,0.0,0,,0.0,,0.4577290648245809,none,106,False
POP7,-0.9646008092210584,-0.6131054481187495,1.9963030523783152e-05,0.9583333333333334,0.8242784380305602,True,pan-glioma-dep,0.0,0,,,False,,0.146489438312198,False,0.3362075268468326,True,tumor-cell-expressed,not-TME-dominated-weak,1.1136999999999997,0.8888888888888888,6.0005,0.4452296819787986,0.4593639575971732,0.2332155477031802,0.6431095406360424,80.3228,0.078283763036735,False,False,69,0.0,1.0,False,,0,0,0,False,False,False,False,,0.8409893992932862,0.9583333333333334,0.1757215619694397,0.0,0.0,0.9856115107913668,1.0,0.4664310954063604,0.8888888888888888,0.4452296819787986,0.0,1.0,0.8996613663133097,0.1757215619694397,0.0,0.9928057553956834,0.6776599921476246,0.4452296819787986,0.0,0.4558683368292652,0.4576210034510082,novel,1.0,False,105,0.0,0,,0.0,,0.4576210034510082,none,107,False
MTOR,-1.2683637814248585,-0.339642144068242,0.0375539787721373,1.0,0.9864176570458404,True,pan-glioma-dep,0.0,0,,,False,,-0.0178863262609608,False,0.0527344616709802,True,tumor-cell-expressed,not-TME-dominated-weak,0.3283499999999995,0.3594771241830065,4.382,0.519434628975265,0.7491166077738516,0.5547703180212014,0.2544169611307421,27.0759,0.1883991627417965,False,False,72,1.0,0.0,True,INHIBITOR,4794,164,26,True,True,True,True,Lysosome membrane;Endoplasmic reticulum membrane;Golgi apparatus membrane,0.0742049469964664,1.0,0.0135823429541596,0.0,0.0,0.5575539568345323,1.0,0.1166077738515901,0.3594771241830065,0.519434628975265,1.0,0.0,0.5371024734982333,0.0135823429541596,0.0,0.7787769784172662,0.2380424490172983,0.519434628975265,1.0,0.440991267551746,0.4560100099054667,approved_sm_drug,0.0,False,106,0.0,0,,0.0,,0.4560100099054666,none,108,False
PRKRA,-0.9662097490623373,-0.5910458212163545,0.0042603212196238,0.7638888888888888,0.566213921901528,True,pan-glioma-dep,0.0,0,,,False,,0.0115011697642112,False,0.2261906506176301,True,tumor-cell-expressed,not-TME-dominated-weak,0.9558,0.9084967320261438,5.44,0.3816254416961131,0.4522968197879858,0.3886925795053003,0.303886925795053,43.6404,0.1684755220468718,False,False,55,0.0,1.0,False,,0,0,0,False,False,False,False,,0.8021201413427562,0.7638888888888888,0.433786078098472,0.0,0.0,0.7949640287769785,1.0,0.3780918727915194,0.9084967320261438,0.3816254416961131,0.0,1.0,0.7830045151158225,0.433786078098472,0.0,0.8974820143884892,0.6432943024088316,0.3816254416961131,0.0,0.4484560502439612,0.45555125344040803,novel,1.0,False,107,0.0,0,,0.0,,0.455551253440408,none,109,False
ARMC5,-0.4703134488877243,-0.4774735048384765,0.0189805391879411,0.4027777777777778,0.2266553480475382,False,subset-dep,0.0,0,,,False,,0.0015778963136841,False,0.0426843384884388,True,tumor-cell-expressed,not-TME-dominated-weak,0.4144999999999998,0.3594771241830065,3.4102,0.7550058892815077,0.8021201413427562,0.6925795053003534,0.7703180212014135,19.0529,0.0485909973485472,False,False,29,0.0,1.0,False,,0,0,0,False,False,False,False,,0.5406360424028268,0.4027777777777778,0.7733446519524618,0.0,0.0,0.7266187050359713,1.0,0.1378091872791519,0.3594771241830065,0.7550058892815077,0.0,1.0,0.4717069100903023,0.7733446519524618,0.0,0.8633093525179856,0.2486431557310792,0.7550058892815077,0.0,0.4445728513676195,0.45538145216505055,novel,1.0,False,108,0.0,0,,0.0,,0.4553814521650505,none,110,False
FXN,-0.7415532391586032,-0.3575395459351029,0.0195077538603467,0.8333333333333334,0.6850594227504244,False,pan-glioma-dep,0.0,0,,,False,,-0.0076790783232552,False,0.0573706554751964,True,tumor-cell-expressed,not-TME-dominated-weak,1.3178999999999998,0.9673202614379084,3.7971,0.7915194346289752,0.872791519434629,0.9081272084805654,0.5936395759717314,4.91148,0.0900119155169882,False,False,60,0.25,0.0,False,,0,2,0,False,False,True,False,"Mitochondrion;Cytoplasm, cytosol",0.1554770318021201,0.8333333333333334,0.3149405772495756,0.0,0.0,0.6294964028776978,1.0,0.607773851590106,0.9673202614379084,0.7915194346289752,0.25,0.0,0.49440518256772675,0.3149405772495756,0.0,0.814748201438849,0.7875470565140072,0.7915194346289752,0.25,0.4933086360570191,0.4550794759909089,novel,1.0,False,109,0.0,0,,0.0,,0.4550794759909089,none,111,False
ELAC2,-1.0493517691063217,-0.5274707816789357,0.0003269928497981,1.0,0.9456706281833616,True,pan-glioma-dep,0.0,0,,,False,,0.0118959702541482,False,0.0959254187972442,True,tumor-cell-expressed,not-TME-dominated-weak,0.9879000000000008,0.8169934640522876,5.2518,0.5041224970553593,0.3957597173144876,0.4063604240282685,0.7102473498233215,41.9903,0.0677724077393937,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.6925795053003534,1.0,0.0543293718166384,0.0,0.0,0.802158273381295,1.0,0.392226148409894,0.8169934640522876,0.5041224970553593,0.25,1.0,0.8462897526501767,0.0543293718166384,0.0,0.9010791366906474,0.6046098062310907,0.5041224970553593,0.25,0.4514900806348447,0.454824918681828,novel,1.0,False,110,0.0,0,,0.0,,0.4548249186818279,none,112,False
EIF3B,-1.9525312034467044,-0.5812269629147955,0.000669409621627,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,0.1168654088306048,False,0.258611539714991,True,tumor-cell-expressed,not-TME-dominated-weak,1.65095,0.9477124183006536,6.577,0.2614840989399293,0.1943462897526502,0.2261484098939929,0.3639575971731449,80.9414,0.1386373527125507,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.784452296819788,1.0,0.0,0.0,0.0,0.9820143884892086,1.0,0.7526501766784452,0.9477124183006536,0.2614840989399293,0.25,1.0,0.892226148409894,0.0,0.0,0.9910071942446044,0.8501812974895494,0.2614840989399293,0.25,0.4635569627262824,0.454035849682341,novel,1.0,False,111,0.0,0,,0.0,,0.454035849682341,none,113,False
POLE2,-1.747886065657174,-0.3728625347164015,0.0467824223523598,1.0,0.9957555178268253,True,pan-glioma-dep,0.0,0,,,False,,-0.0155982438909006,False,0.0220113052641036,True,tumor-cell-expressed,not-TME-dominated-weak,3.3762000000000003,0.9934640522875816,2.5163,0.944640753828033,0.9540636042402828,0.9540636042402828,0.9257950530035336,1.10077,0.013500762907939,False,False,72,0.25,0.0,False,,0,6,7,True,False,False,False,Nucleus,0.1943462897526501,1.0,0.0042444821731747,0.0,0.0,0.5683453237410072,1.0,0.9681978798586572,0.9934640522875816,0.944640753828033,0.25,0.0,0.597173144876325,0.0042444821731747,0.0,0.7841726618705036,0.9808309660731194,0.944640753828033,0.25,0.508723144117308,0.4523596124517272,approved_sm_drug,0.0,False,112,0.0,0,,0.0,,0.4523596124517271,none,114,False
TIMM22,-0.6554504200877745,-0.3506691059135118,0.0185443432565397,0.7222222222222222,0.6027164685908319,True,pan-glioma-dep,0.0,0,,,False,,0.0235905239545384,False,0.1447248231803668,True,tumor-cell-expressed,not-TME-dominated-weak,1.0511499999999994,0.8496732026143791,3.5887,0.7550058892815077,0.7561837455830389,0.7173144876325088,0.7915194346289752,17.5073,0.0436645454878199,False,False,52,0.25,1.0,False,,0,0,0,False,False,False,False,,0.1236749116607773,0.7222222222222222,0.397283531409168,0.0,0.0,0.8884892086330936,1.0,0.431095406360424,0.8496732026143791,0.7550058892815077,0.25,1.0,0.42294856694149974,0.397283531409168,0.0,0.9442446043165468,0.6403843044874016,0.7550058892815077,0.25,0.4871238423480177,0.45231320622232934,novel,1.0,False,113,0.0,0,,0.0,,0.4523132062223293,none,115,False
EPRS1,-1.776369052184956,-0.4880942500103395,0.017388165023158,1.0,1.0,True,pan-glioma-dep,0.3864537890402572,1,NF1_loss,TSG-loss,True,NF1,0.0101011451908346,False,0.2349880592991352,True,tumor-cell-expressed,not-TME-dominated-weak,1.01645,0.8431372549019608,5.7493,0.4216725559481744,0.4346289752650176,0.3321554770318021,0.4982332155477031,52.593,,False,False,72,0.25,1.0,False,,0,1,0,False,False,False,False,,0.5795053003533569,1.0,0.0,0.2519411732965824,0.25,0.7805755395683454,1.0,0.4169611307420495,0.8431372549019608,0.4216725559481744,0.25,1.0,0.7897526501766785,0.0,0.2509705866482912,0.8902877697841727,0.6300491928220051,0.4216725559481744,0.25,0.4618189650541888,0.45229291132777805,novel,1.0,False,114,0.3864537890402572,1,,0.0,,0.452292911327778,genotype,116,False
AASDHPPT,-0.3743052687992744,-0.4264009298878055,0.0097568899614497,0.2777777777777778,0.1502546689303905,False,subset-dep,0.3066954355013909,1,PTEN_loss,TSG-loss,True,PTEN,-0.0059706036943208,False,0.2225282762830848,True,tumor-cell-expressed,not-TME-dominated-weak,0.45615,0.3856209150326797,4.9672,0.3498233215547703,0.6713780918727915,0.215547703180212,0.1625441696113074,82.9852,0.2394134411466465,False,False,20,0.25,1.0,False,,0,0,0,False,False,False,False,,0.392226148409894,0.2777777777777778,0.8497453310696095,0.19994423668822545,0.25,0.6474820143884892,1.0,0.1519434628975265,0.3856209150326797,0.3498233215547703,0.25,1.0,0.3350019630938359,0.8497453310696095,0.22497211834411274,0.8237410071942446,0.2687821889651031,0.3498233215547703,0.25,0.4431522757459536,0.4517563475418404,novel,1.0,False,115,0.3066954355013909,1,,0.0,,0.4517563475418404,genotype,117,False
PPP1CB,-1.3517562376639978,-0.5046903931756338,0.0013861730957992,1.0,0.9847198641765704,True,pan-glioma-dep,0.6053730381816245,1,PDGFRA_amp,oncogene-amp,False,,0.1694090512481921,False,0.7025663609021248,True,tumor-cell-expressed,confirmed-malignant-enriched,2.0431,0.9803921568627452,7.3511,0.3250883392226149,0.1554770318021201,0.2862190812720848,0.5335689045936396,69.9257,0.1105516614483285,False,False,72,0.0,1.0,False,,0,2,0,False,False,False,False,,0.6325088339222615,1.0,0.0152801358234295,0.3946614002682408,0.25,0.9892086330935252,1.0,0.8763250883392226,0.9803921568627452,0.3250883392226149,0.0,1.0,0.8162544169611308,0.0152801358234295,0.3223307001341204,0.9946043165467626,0.9283586226009839,0.3250883392226149,0.0,0.4859880758984345,0.4507333476439097,novel,1.0,False,116,0.6053730381816245,1,,0.0,,0.4507333476439096,genotype,118,False
WDHD1,-1.4192954336277406,-0.3272460941968715,0.0409754693382539,1.0,0.9957555178268253,True,pan-glioma-dep,0.4118916271496122,1,RB1_loss,TSG-loss,True,RB1,-0.0186066911478018,False,0.0268195996782108,True,tumor-cell-expressed,not-TME-dominated-weak,2.0881,0.9019607843137256,1.9377,0.8763250883392226,0.9434628975265018,0.9328621908127208,0.7526501766784452,2.3856599999999997,0.0560585249605416,False,False,72,0.25,1.0,False,,0,0,0,False,False,False,False,,0.0459363957597173,1.0,0.0042444821731747,0.26852488643681455,0.25,0.5503597122302158,1.0,0.8904593639575972,0.9019607843137256,0.8763250883392226,0.25,1.0,0.5229681978798586,0.0042444821731747,0.2592624432184073,0.775179856115108,0.8962100741356613,0.8763250883392226,0.25,0.5120271631230617,0.4505513674314112,novel,1.0,False,117,0.4118916271496122,1,,0.0,,0.4505513674314112,genotype,119,False
VCP,-2.640877451804278,-0.3536942131758475,0.0094448920224441,1.0,1.0,True,pan-glioma-dep,0.0,0,,,False,,-0.0476053943359935,False,0.3700282820866584,True,tumor-cell-expressed,not-TME-dominated-weak,1.2693000000000003,0.8627450980392157,7.1056,0.2084805653710247,0.1166077738515901,0.166077738515901,0.342756183745583,108.986,0.1452800456512014,False,False,72,1.0,0.0,False,,435,3,0,False,False,True,False,"Cytoplasm, cytosol;Endoplasmic reticulum;Nucleus",0.1378091872791519,1.0,0.0,0.0,0.0,0.3920863309352518,1.0,0.5865724381625441,0.8627450980392157,0.2084805653710247,1.0,0.0,0.5689045936395759,0.0,0.0,0.6960431654676259,0.7246587681008799,0.2084805653710247,1.0,0.4568695846541581,0.44884563228652163,has_sm_chemistry,0.5,False,118,0.0,0,,0.0,,0.4488456322865216,none,120,False
PFDN4,-0.3904827382590481,-0.4881729493692492,0.0044450223245231,0.25,0.1477079796264855,False,subset-dep,0.6837998996210635,1,PDGFRA_amp,oncogene-amp,False,,-0.2534179213296695,True,0.3206733397074306,True,TME-dominated,TME-dominated,0.6168000000000005,0.6601307189542484,5.2304,0.6207302709069493,0.8127208480565371,0.6254416961130742,0.4240282685512367,23.4654,0.1211605884676615,False,False,18,0.25,0.0,False,,0,1,0,False,False,False,False,Nucleus;Cytoplasm;Mitochondrion,0.5830388692579506,0.25,0.8522920203735145,0.44579029601044934,0.25,0.1546762589928057,0.0,0.2084805653710247,0.6601307189542484,0.6207302709069493,0.25,0.0,0.4165194346289753,0.8522920203735145,0.3478951480052247,0.07733812949640285,0.4343056421626365,0.6207302709069493,0.25,0.4284400922248147,0.44852086744363645,novel,1.0,False,119,0.6837998996210635,1,,0.0,,0.4485208674436364,genotype,121,False
PSTK,-0.6276209674067827,-0.445137882810783,0.0180882240692111,0.625,0.4465195246179966,False,pan-glioma-dep,0.4442780921477753,1,PTEN_loss,TSG-loss,True,PTEN,-0.0188123019395588,False,0.045630194316822,True,tumor-cell-expressed,not-TME-dominated-weak,-0.0296000000000002,0.2156862745098039,2.6464,0.7656065959952886,0.9363957597173144,0.911660777385159,0.4487632508833922,4.66956,0.1166541515644566,False,False,45,0.0,1.0,False,,0,0,0,False,False,False,False,,0.4522968197879858,0.625,0.5534804753820034,0.2896386242806837,0.25,0.5467625899280576,1.0,0.0424028268551236,0.2156862745098039,0.7656065959952886,0.0,1.0,0.5386484098939929,0.5534804753820034,0.2698193121403418,0.7733812949640289,0.12904455068246376,0.7656065959952886,0.0,0.4328543770083027,0.4472582739134101,novel,1.0,False,120,0.4442780921477753,1,,0.0,,0.4472582739134101,genotype,122,False
